Driver,Team,Circuit,PrevLapTime,AvgLast3Laps,AvgLast5Laps,TyreLife,Compound,Stint,LapNumber,Position,TrackStatus,InPit,AirTemp,TrackTemp,Humidity,Rainfall,NextLapTime
NOR,McLaren,Abu Dhabi Grand Prix,88.828,88.98133333,89.2306,8,HARD,2,24,3,1,0,26.67402597,31.06168831,60.44155844,0,88.355
NOR,McLaren,Abu Dhabi Grand Prix,88.875,88.89533333,89.0694,9,HARD,2,25,3,1,0,26.67402597,31.06168831,60.44155844,0,88.486
NOR,McLaren,Abu Dhabi Grand Prix,88.355,88.686,88.8348,10,HARD,2,26,3,1,0,26.67402597,31.06168831,60.44155844,0,87.998
NOR,McLaren,Abu Dhabi Grand Prix,88.486,88.572,88.7054,11,HARD,2,27,3,1,0,26.67402597,31.06168831,60.44155844,0,88.202
NOR,McLaren,Abu Dhabi Grand Prix,87.998,88.27966667,88.5084,12,HARD,2,28,3,1,0,26.67402597,31.06168831,60.44155844,0,88.132
NOR,McLaren,Abu Dhabi Grand Prix,88.202,88.22866667,88.3832,13,HARD,2,29,3,1,0,26.67402597,31.06168831,60.44155844,0,88.066
NOR,McLaren,Abu Dhabi Grand Prix,88.132,88.11066667,88.2346,14,HARD,2,30,3,1,0,26.67402597,31.06168831,60.44155844,0,88.153
NOR,McLaren,Abu Dhabi Grand Prix,88.066,88.13333333,88.1768,15,HARD,2,31,3,1,0,26.67402597,31.06168831,60.44155844,0,88.374
NOR,McLaren,Abu Dhabi Grand Prix,88.153,88.117,88.1102,16,HARD,2,32,3,1,0,26.67402597,31.06168831,60.44155844,0,88.081
NOR,McLaren,Abu Dhabi Grand Prix,88.374,88.19766667,88.1854,17,HARD,2,33,3,1,0,26.67402597,31.06168831,60.44155844,0,88.108
NOR,McLaren,Abu Dhabi Grand Prix,88.081,88.20266667,88.1612,18,HARD,2,34,3,1,0,26.67402597,31.06168831,60.44155844,0,87.971
NOR,McLaren,Abu Dhabi Grand Prix,88.108,88.18766667,88.1564,19,HARD,2,35,3,1,0,26.67402597,31.06168831,60.44155844,0,87.841
NOR,McLaren,Abu Dhabi Grand Prix,87.971,88.05333333,88.1374,20,HARD,2,36,3,1,0,26.67402597,31.06168831,60.44155844,0,87.814
NOR,McLaren,Abu Dhabi Grand Prix,87.841,87.97333333,88.075,21,HARD,2,37,3,1,0,26.67402597,31.06168831,60.44155844,0,87.998
NOR,McLaren,Abu Dhabi Grand Prix,87.814,87.87533333,87.963,22,HARD,2,38,3,1,0,26.67402597,31.06168831,60.44155844,0,88.068
NOR,McLaren,Abu Dhabi Grand Prix,87.998,87.88433333,87.9464,23,HARD,2,39,3,1,0,26.67402597,31.06168831,60.44155844,0,88.191
NOR,McLaren,Abu Dhabi Grand Prix,88.068,87.96,87.9384,2,HARD,3,42,3,1,0,26.67402597,31.06168831,60.44155844,0,87.829
NOR,McLaren,Abu Dhabi Grand Prix,88.191,88.08566667,87.9824,3,HARD,3,43,3,1,0,26.67402597,31.06168831,60.44155844,0,86.834
NOR,McLaren,Abu Dhabi Grand Prix,87.829,88.02933333,87.98,4,HARD,3,44,3,1,0,26.67402597,31.06168831,60.44155844,0,86.953
NOR,McLaren,Abu Dhabi Grand Prix,86.834,87.618,87.784,5,HARD,3,45,3,1,0,26.67402597,31.06168831,60.44155844,0,87.074
NOR,McLaren,Abu Dhabi Grand Prix,86.953,87.20533333,87.575,6,HARD,3,46,3,1,0,26.67402597,31.06168831,60.44155844,0,86.867
NOR,McLaren,Abu Dhabi Grand Prix,87.074,86.95366667,87.3762,7,HARD,3,47,3,1,0,26.67402597,31.06168831,60.44155844,0,86.818
NOR,McLaren,Abu Dhabi Grand Prix,86.867,86.96466667,87.1114,8,HARD,3,48,3,1,0,26.67402597,31.06168831,60.44155844,0,86.907
NOR,McLaren,Abu Dhabi Grand Prix,86.818,86.91966667,86.9092,9,HARD,3,49,3,1,0,26.67402597,31.06168831,60.44155844,0,86.968
NOR,McLaren,Abu Dhabi Grand Prix,86.907,86.864,86.9238,10,HARD,3,50,3,1,0,26.67402597,31.06168831,60.44155844,0,87.277
NOR,McLaren,Abu Dhabi Grand Prix,86.968,86.89766667,86.9268,11,HARD,3,51,3,1,0,26.67402597,31.06168831,60.44155844,0,86.895
NOR,McLaren,Abu Dhabi Grand Prix,87.277,87.05066667,86.9674,12,HARD,3,52,3,1,0,26.67402597,31.06168831,60.44155844,0,87.08
NOR,McLaren,Abu Dhabi Grand Prix,86.895,87.04666667,86.973,13,HARD,3,53,3,1,0,26.67402597,31.06168831,60.44155844,0,87.144
NOR,McLaren,Abu Dhabi Grand Prix,87.08,87.084,87.0254,14,HARD,3,54,3,1,0,26.67402597,31.06168831,60.44155844,0,87.975
NOR,McLaren,Abu Dhabi Grand Prix,87.144,87.03966667,87.0728,15,HARD,3,55,3,1,0,26.67402597,31.06168831,60.44155844,0,88.226
NOR,McLaren,Abu Dhabi Grand Prix,87.975,87.39966667,87.2742,16,HARD,3,56,3,1,0,26.67402597,31.06168831,60.44155844,0,88.435
NOR,McLaren,Abu Dhabi Grand Prix,88.226,87.78166667,87.464,17,HARD,3,57,3,1,0,26.67402597,31.06168831,60.44155844,0,88.987
OCO,Haas F1 Team,Abu Dhabi Grand Prix,90.487,90.38333333,90.392,7,MEDIUM,1,7,9,1,0,26.67402597,31.06168831,60.44155844,0,90.429
OCO,Haas F1 Team,Abu Dhabi Grand Prix,90.395,90.34833333,90.3702,8,MEDIUM,1,8,9,1,0,26.67402597,31.06168831,60.44155844,0,90.145
OCO,Haas F1 Team,Abu Dhabi Grand Prix,90.429,90.437,90.3948,9,MEDIUM,1,9,9,1,0,26.67402597,31.06168831,60.44155844,0,90.332
OCO,Haas F1 Team,Abu Dhabi Grand Prix,90.145,90.323,90.3238,10,MEDIUM,1,10,9,1,0,26.67402597,31.06168831,60.44155844,0,90.858
OCO,Haas F1 Team,Abu Dhabi Grand Prix,90.332,90.302,90.3576,11,MEDIUM,1,11,9,1,0,26.67402597,31.06168831,60.44155844,0,90.786
OCO,Haas F1 Team,Abu Dhabi Grand Prix,90.858,90.445,90.4318,12,MEDIUM,1,12,9,1,0,26.67402597,31.06168831,60.44155844,0,91.076
OCO,Haas F1 Team,Abu Dhabi Grand Prix,90.786,90.65866667,90.51,13,MEDIUM,1,13,9,1,0,26.67402597,31.06168831,60.44155844,0,91.022
OCO,Haas F1 Team,Abu Dhabi Grand Prix,91.076,90.90666667,90.6394,14,MEDIUM,1,14,8,1,0,26.67402597,31.06168831,60.44155844,0,90.246
OCO,Haas F1 Team,Abu Dhabi Grand Prix,91.022,90.96133333,90.8148,15,MEDIUM,1,15,7,1,0,26.67402597,31.06168831,60.44155844,0,90.827
OCO,Haas F1 Team,Abu Dhabi Grand Prix,90.246,90.78133333,90.7976,16,MEDIUM,1,16,6,1,0,26.67402597,31.06168831,60.44155844,0,90.95
OCO,Haas F1 Team,Abu Dhabi Grand Prix,90.827,90.69833333,90.7914,17,MEDIUM,1,17,3,1,0,26.67402597,31.06168831,60.44155844,0,91.014
OCO,Haas F1 Team,Abu Dhabi Grand Prix,90.95,90.67433333,90.8242,18,MEDIUM,1,18,3,1,0,26.67402597,31.06168831,60.44155844,0,88.755
OCO,Haas F1 Team,Abu Dhabi Grand Prix,91.014,90.93033333,90.8118,2,HARD,2,21,17,1,0,26.67402597,31.06168831,60.44155844,0,88.74
OCO,Haas F1 Team,Abu Dhabi Grand Prix,88.755,90.23966667,90.3584,3,HARD,2,22,16,1,0,26.67402597,31.06168831,60.44155844,0,88.882
OCO,Haas F1 Team,Abu Dhabi Grand Prix,88.74,89.503,90.0572,4,HARD,2,23,15,1,0,26.67402597,31.06168831,60.44155844,0,89.021
OCO,Haas F1 Team,Abu Dhabi Grand Prix,88.882,88.79233333,89.6682,5,HARD,2,24,14,1,0,26.67402597,31.06168831,60.44155844,0,89.118
OCO,Haas F1 Team,Abu Dhabi Grand Prix,89.021,88.881,89.2824,6,HARD,2,25,13,1,0,26.67402597,31.06168831,60.44155844,0,89.467
OCO,Haas F1 Team,Abu Dhabi Grand Prix,89.118,89.007,88.9032,7,HARD,2,26,13,1,0,26.67402597,31.06168831,60.44155844,0,89.688
OCO,Haas F1 Team,Abu Dhabi Grand Prix,89.467,89.202,89.0456,8,HARD,2,27,13,1,0,26.67402597,31.06168831,60.44155844,0,90.468
OCO,Haas F1 Team,Abu Dhabi Grand Prix,89.688,89.42433333,89.2352,9,HARD,2,28,13,1,0,26.67402597,31.06168831,60.44155844,0,90.77
OCO,Haas F1 Team,Abu Dhabi Grand Prix,90.468,89.87433333,89.5524,10,HARD,2,29,13,1,0,26.67402597,31.06168831,60.44155844,0,90.281
OCO,Haas F1 Team,Abu Dhabi Grand Prix,90.77,90.30866667,89.9022,11,HARD,2,30,13,1,0,26.67402597,31.06168831,60.44155844,0,90.599
OCO,Haas F1 Team,Abu Dhabi Grand Prix,90.281,90.50633333,90.1348,12,HARD,2,31,12,1,0,26.67402597,31.06168831,60.44155844,0,89.135
OCO,Haas F1 Team,Abu Dhabi Grand Prix,90.599,90.55,90.3612,13,HARD,2,32,10,1,0,26.67402597,31.06168831,60.44155844,0,89.818
OCO,Haas F1 Team,Abu Dhabi Grand Prix,89.135,90.005,90.2506,14,HARD,2,33,9,1,0,26.67402597,31.06168831,60.44155844,0,89.348
OCO,Haas F1 Team,Abu Dhabi Grand Prix,89.818,89.85066667,90.1206,15,HARD,2,34,9,1,0,26.67402597,31.06168831,60.44155844,0,89.476
OCO,Haas F1 Team,Abu Dhabi Grand Prix,89.348,89.43366667,89.8362,16,HARD,2,35,9,1,0,26.67402597,31.06168831,60.44155844,0,89.532
OCO,Haas F1 Team,Abu Dhabi Grand Prix,89.476,89.54733333,89.6752,17,HARD,2,36,9,1,0,26.67402597,31.06168831,60.44155844,0,90.25
OCO,Haas F1 Team,Abu Dhabi Grand Prix,89.532,89.452,89.4618,18,HARD,2,37,9,1,0,26.67402597,31.06168831,60.44155844,0,89.73
OCO,Haas F1 Team,Abu Dhabi Grand Prix,90.25,89.75266667,89.6848,19,HARD,2,38,8,1,0,26.67402597,31.06168831,60.44155844,0,90.117
OCO,Haas F1 Team,Abu Dhabi Grand Prix,89.73,89.83733333,89.6672,20,HARD,2,39,8,1,0,26.67402597,31.06168831,60.44155844,0,90.109
OCO,Haas F1 Team,Abu Dhabi Grand Prix,90.117,90.03233333,89.821,21,HARD,2,40,8,1,0,26.67402597,31.06168831,60.44155844,0,89.435
OCO,Haas F1 Team,Abu Dhabi Grand Prix,90.109,89.98533333,89.9476,22,HARD,2,41,8,1,0,26.67402597,31.06168831,60.44155844,0,89.244
OCO,Haas F1 Team,Abu Dhabi Grand Prix,89.435,89.887,89.9282,23,HARD,2,42,8,1,0,26.67402597,31.06168831,60.44155844,0,89.522
OCO,Haas F1 Team,Abu Dhabi Grand Prix,89.244,89.596,89.727,24,HARD,2,43,7,1,0,26.67402597,31.06168831,60.44155844,0,89.244
OCO,Haas F1 Team,Abu Dhabi Grand Prix,89.522,89.40033333,89.6854,25,HARD,2,44,7,1,0,26.67402597,31.06168831,60.44155844,0,89.16
OCO,Haas F1 Team,Abu Dhabi Grand Prix,89.244,89.33666667,89.5108,26,HARD,2,45,7,1,0,26.67402597,31.06168831,60.44155844,0,89.19
OCO,Haas F1 Team,Abu Dhabi Grand Prix,89.16,89.30866667,89.321,27,HARD,2,46,7,1,0,26.67402597,31.06168831,60.44155844,0,89.158
OCO,Haas F1 Team,Abu Dhabi Grand Prix,89.19,89.198,89.272,28,HARD,2,47,7,1,0,26.67402597,31.06168831,60.44155844,0,89.661
OCO,Haas F1 Team,Abu Dhabi Grand Prix,89.158,89.16933333,89.2548,29,HARD,2,48,7,1,0,26.67402597,31.06168831,60.44155844,0,89.334
OCO,Haas F1 Team,Abu Dhabi Grand Prix,89.661,89.33633333,89.2826,30,HARD,2,49,7,1,0,26.67402597,31.06168831,60.44155844,0,88.935
OCO,Haas F1 Team,Abu Dhabi Grand Prix,89.334,89.38433333,89.3006,31,HARD,2,50,7,1,0,26.67402597,31.06168831,60.44155844,0,88.995
OCO,Haas F1 Team,Abu Dhabi Grand Prix,88.935,89.31,89.2556,32,HARD,2,51,7,1,0,26.67402597,31.06168831,60.44155844,0,89.405
OCO,Haas F1 Team,Abu Dhabi Grand Prix,88.995,89.088,89.2166,33,HARD,2,52,7,1,0,26.67402597,31.06168831,60.44155844,0,89.232
OCO,Haas F1 Team,Abu Dhabi Grand Prix,89.405,89.11166667,89.266,34,HARD,2,53,7,1,0,26.67402597,31.06168831,60.44155844,0,88.662
OCO,Haas F1 Team,Abu Dhabi Grand Prix,89.232,89.21066667,89.1802,35,HARD,2,54,7,1,0,26.67402597,31.06168831,60.44155844,0,88.719
OCO,Haas F1 Team,Abu Dhabi Grand Prix,88.662,89.09966667,89.0458,36,HARD,2,55,7,1,0,26.67402597,31.06168831,60.44155844,0,88.655
OCO,Haas F1 Team,Abu Dhabi Grand Prix,88.719,88.871,89.0026,37,HARD,2,56,7,1,0,26.67402597,31.06168831,60.44155844,0,88.75
OCO,Haas F1 Team,Abu Dhabi Grand Prix,88.655,88.67866667,88.9346,38,HARD,2,57,7,1,0,26.67402597,31.06168831,60.44155844,0,88.769
PIA,McLaren,Abu Dhabi Grand Prix,89.787,89.82366667,89.762,7,HARD,1,7,2,1,0,26.67402597,31.06168831,60.44155844,0,89.496
PIA,McLaren,Abu Dhabi Grand Prix,89.568,89.70433333,89.7128,8,HARD,1,8,2,1,0,26.67402597,31.06168831,60.44155844,0,89.571
PIA,McLaren,Abu Dhabi Grand Prix,89.496,89.617,89.707,9,HARD,1,9,2,1,0,26.67402597,31.06168831,60.44155844,0,89.468
PIA,McLaren,Abu Dhabi Grand Prix,89.571,89.545,89.636,10,HARD,1,10,2,1,0,26.67402597,31.06168831,60.44155844,0,89.466
PIA,McLaren,Abu Dhabi Grand Prix,89.468,89.51166667,89.578,11,HARD,1,11,2,1,0,26.67402597,31.06168831,60.44155844,0,89.492
PIA,McLaren,Abu Dhabi Grand Prix,89.466,89.50166667,89.5138,12,HARD,1,12,2,1,0,26.67402597,31.06168831,60.44155844,0,89.261
PIA,McLaren,Abu Dhabi Grand Prix,89.492,89.47533333,89.4986,13,HARD,1,13,2,1,0,26.67402597,31.06168831,60.44155844,0,89.625
PIA,McLaren,Abu Dhabi Grand Prix,89.261,89.40633333,89.4516,14,HARD,1,14,2,1,0,26.67402597,31.06168831,60.44155844,0,89.536
PIA,McLaren,Abu Dhabi Grand Prix,89.625,89.45933333,89.4624,15,HARD,1,15,2,1,0,26.67402597,31.06168831,60.44155844,0,89.681
PIA,McLaren,Abu Dhabi Grand Prix,89.536,89.474,89.476,16,HARD,1,16,2,1,0,26.67402597,31.06168831,60.44155844,0,89.535
PIA,McLaren,Abu Dhabi Grand Prix,89.681,89.614,89.519,17,HARD,1,17,2,1,0,26.67402597,31.06168831,60.44155844,0,89.557
PIA,McLaren,Abu Dhabi Grand Prix,89.535,89.584,89.5276,18,HARD,1,18,2,1,0,26.67402597,31.06168831,60.44155844,0,89.598
PIA,McLaren,Abu Dhabi Grand Prix,89.557,89.591,89.5868,19,HARD,1,19,2,1,0,26.67402597,31.06168831,60.44155844,0,89.892
PIA,McLaren,Abu Dhabi Grand Prix,89.598,89.56333333,89.5814,20,HARD,1,20,2,1,0,26.67402597,31.06168831,60.44155844,0,89.584
PIA,McLaren,Abu Dhabi Grand Prix,89.892,89.68233333,89.6526,21,HARD,1,21,2,1,0,26.67402597,31.06168831,60.44155844,0,89.503
PIA,McLaren,Abu Dhabi Grand Prix,89.584,89.69133333,89.6332,22,HARD,1,22,2,1,0,26.67402597,31.06168831,60.44155844,0,89.515
PIA,McLaren,Abu Dhabi Grand Prix,89.503,89.65966667,89.6268,23,HARD,1,23,2,1,0,26.67402597,31.06168831,60.44155844,0,89.435
PIA,McLaren,Abu Dhabi Grand Prix,89.515,89.534,89.6184,24,HARD,1,24,1,1,0,26.67402597,31.06168831,60.44155844,0,89.261
PIA,McLaren,Abu Dhabi Grand Prix,89.435,89.48433333,89.5858,25,HARD,1,25,1,1,0,26.67402597,31.06168831,60.44155844,0,89.492
PIA,McLaren,Abu Dhabi Grand Prix,89.261,89.40366667,89.4596,26,HARD,1,26,1,1,0,26.67402597,31.06168831,60.44155844,0,89.299
PIA,McLaren,Abu Dhabi Grand Prix,89.492,89.396,89.4412,27,HARD,1,27,1,1,0,26.67402597,31.06168831,60.44155844,0,89.004
PIA,McLaren,Abu Dhabi Grand Prix,89.299,89.35066667,89.4004,28,HARD,1,28,1,1,0,26.67402597,31.06168831,60.44155844,0,88.927
PIA,McLaren,Abu Dhabi Grand Prix,89.004,89.265,89.2982,29,HARD,1,29,1,1,0,26.67402597,31.06168831,60.44155844,0,89.119
PIA,McLaren,Abu Dhabi Grand Prix,88.927,89.07666667,89.1966,30,HARD,1,30,1,1,0,26.67402597,31.06168831,60.44155844,0,88.983
PIA,McLaren,Abu Dhabi Grand Prix,89.119,89.01666667,89.1682,31,HARD,1,31,1,1,0,26.67402597,31.06168831,60.44155844,0,89.001
PIA,McLaren,Abu Dhabi Grand Prix,88.983,89.00966667,89.0664,32,HARD,1,32,1,1,0,26.67402597,31.06168831,60.44155844,0,89.002
PIA,McLaren,Abu Dhabi Grand Prix,89.001,89.03433333,89.0068,33,HARD,1,33,1,1,0,26.67402597,31.06168831,60.44155844,0,89.313
PIA,McLaren,Abu Dhabi Grand Prix,89.002,88.99533333,89.0064,34,HARD,1,34,1,1,0,26.67402597,31.06168831,60.44155844,0,89.177
PIA,McLaren,Abu Dhabi Grand Prix,89.313,89.10533333,89.0836,35,HARD,1,35,1,1,0,26.67402597,31.06168831,60.44155844,0,89.009
PIA,McLaren,Abu Dhabi Grand Prix,89.177,89.164,89.0952,36,HARD,1,36,1,1,0,26.67402597,31.06168831,60.44155844,0,89.126
PIA,McLaren,Abu Dhabi Grand Prix,89.009,89.16633333,89.1004,37,HARD,1,37,1,1,0,26.67402597,31.06168831,60.44155844,0,89.106
PIA,McLaren,Abu Dhabi Grand Prix,89.126,89.104,89.1254,38,HARD,1,38,1,1,0,26.67402597,31.06168831,60.44155844,0,89.26
PIA,McLaren,Abu Dhabi Grand Prix,89.106,89.08033333,89.1462,39,HARD,1,39,1,1,0,26.67402597,31.06168831,60.44155844,0,89.388
PIA,McLaren,Abu Dhabi Grand Prix,89.26,89.164,89.1356,40,HARD,1,40,1,1,0,26.67402597,31.06168831,60.44155844,0,87.369
PIA,McLaren,Abu Dhabi Grand Prix,89.388,89.25133333,89.1778,2,MEDIUM,2,43,2,1,0,26.67402597,31.06168831,60.44155844,0,86.765
PIA,McLaren,Abu Dhabi Grand Prix,87.369,88.67233333,88.8498,3,MEDIUM,2,44,2,1,0,26.67402597,31.06168831,60.44155844,0,87.392
PIA,McLaren,Abu Dhabi Grand Prix,86.765,87.84066667,88.3776,4,MEDIUM,2,45,2,1,0,26.67402597,31.06168831,60.44155844,0,86.965
PIA,McLaren,Abu Dhabi Grand Prix,87.392,87.17533333,88.0348,5,MEDIUM,2,46,2,1,0,26.67402597,31.06168831,60.44155844,0,86.994
PIA,McLaren,Abu Dhabi Grand Prix,86.965,87.04066667,87.5758,6,MEDIUM,2,47,2,1,0,26.67402597,31.06168831,60.44155844,0,87.022
PIA,McLaren,Abu Dhabi Grand Prix,86.994,87.117,87.097,7,MEDIUM,2,48,2,1,0,26.67402597,31.06168831,60.44155844,0,87.112
PIA,McLaren,Abu Dhabi Grand Prix,87.022,86.99366667,87.0276,8,MEDIUM,2,49,2,1,0,26.67402597,31.06168831,60.44155844,0,87.039
PIA,McLaren,Abu Dhabi Grand Prix,87.112,87.04266667,87.097,9,MEDIUM,2,50,2,1,0,26.67402597,31.06168831,60.44155844,0,87.312
PIA,McLaren,Abu Dhabi Grand Prix,87.039,87.05766667,87.0264,10,MEDIUM,2,51,2,1,0,26.67402597,31.06168831,60.44155844,0,87.498
PIA,McLaren,Abu Dhabi Grand Prix,87.312,87.15433333,87.0958,11,MEDIUM,2,52,2,1,0,26.67402597,31.06168831,60.44155844,0,87.527
PIA,McLaren,Abu Dhabi Grand Prix,87.498,87.283,87.1966,12,MEDIUM,2,53,2,1,0,26.67402597,31.06168831,60.44155844,0,87.744
PIA,McLaren,Abu Dhabi Grand Prix,87.527,87.44566667,87.2976,13,MEDIUM,2,54,2,1,0,26.67402597,31.06168831,60.44155844,0,87.79
PIA,McLaren,Abu Dhabi Grand Prix,87.744,87.58966667,87.424,14,MEDIUM,2,55,2,1,0,26.67402597,31.06168831,60.44155844,0,87.998
PIA,McLaren,Abu Dhabi Grand Prix,87.79,87.687,87.5742,15,MEDIUM,2,56,2,1,0,26.67402597,31.06168831,60.44155844,0,88.406
PIA,McLaren,Abu Dhabi Grand Prix,87.998,87.844,87.7114,16,MEDIUM,2,57,2,1,0,26.67402597,31.06168831,60.44155844,0,88.074
RUS,Mercedes,Abu Dhabi Grand Prix,89.929,89.75166667,89.9902,7,MEDIUM,1,7,5,1,0,26.67402597,31.06168831,60.44155844,0,90.124
RUS,Mercedes,Abu Dhabi Grand Prix,89.759,89.89233333,89.8162,8,MEDIUM,1,8,5,1,0,26.67402597,31.06168831,60.44155844,0,90.205
RUS,Mercedes,Abu Dhabi Grand Prix,90.124,89.93733333,89.8276,9,MEDIUM,1,9,5,1,0,26.67402597,31.06168831,60.44155844,0,90.006
RUS,Mercedes,Abu Dhabi Grand Prix,90.205,90.02933333,90.0012,10,MEDIUM,1,10,5,1,0,26.67402597,31.06168831,60.44155844,0,90.044
RUS,Mercedes,Abu Dhabi Grand Prix,90.006,90.11166667,90.0046,11,MEDIUM,1,11,5,1,0,26.67402597,31.06168831,60.44155844,0,90.095
RUS,Mercedes,Abu Dhabi Grand Prix,90.044,90.085,90.0276,12,MEDIUM,1,12,5,1,0,26.67402597,31.06168831,60.44155844,0,90.06
RUS,Mercedes,Abu Dhabi Grand Prix,90.095,90.04833333,90.0948,13,MEDIUM,1,13,5,1,0,26.67402597,31.06168831,60.44155844,0,88.648
RUS,Mercedes,Abu Dhabi Grand Prix,90.06,90.06633333,90.082,2,HARD,2,16,12,1,0,26.67402597,31.06168831,60.44155844,0,90.035
RUS,Mercedes,Abu Dhabi Grand Prix,88.648,89.601,89.7706,3,HARD,2,17,11,1,0,26.67402597,31.06168831,60.44155844,0,89.857
RUS,Mercedes,Abu Dhabi Grand Prix,90.035,89.581,89.7764,4,HARD,2,18,11,1,0,26.67402597,31.06168831,60.44155844,0,90.191
RUS,Mercedes,Abu Dhabi Grand Prix,89.857,89.51333333,89.739,5,HARD,2,19,10,1,0,26.67402597,31.06168831,60.44155844,0,90.286
RUS,Mercedes,Abu Dhabi Grand Prix,90.191,90.02766667,89.7582,6,HARD,2,20,8,1,0,26.67402597,31.06168831,60.44155844,0,90.065
RUS,Mercedes,Abu Dhabi Grand Prix,90.286,90.11133333,89.8034,7,HARD,2,21,6,1,0,26.67402597,31.06168831,60.44155844,0,89.399
RUS,Mercedes,Abu Dhabi Grand Prix,90.065,90.18066667,90.0868,8,HARD,2,22,6,1,0,26.67402597,31.06168831,60.44155844,0,89.648
RUS,Mercedes,Abu Dhabi Grand Prix,89.399,89.91666667,89.9596,9,HARD,2,23,6,1,0,26.67402597,31.06168831,60.44155844,0,89.589
RUS,Mercedes,Abu Dhabi Grand Prix,89.648,89.704,89.9178,10,HARD,2,24,6,1,0,26.67402597,31.06168831,60.44155844,0,89.32
RUS,Mercedes,Abu Dhabi Grand Prix,89.589,89.54533333,89.7974,11,HARD,2,25,6,1,0,26.67402597,31.06168831,60.44155844,0,89.431
RUS,Mercedes,Abu Dhabi Grand Prix,89.32,89.519,89.6042,12,HARD,2,26,6,1,0,26.67402597,31.06168831,60.44155844,0,89.682
RUS,Mercedes,Abu Dhabi Grand Prix,89.431,89.44666667,89.4774,13,HARD,2,27,6,1,0,26.67402597,31.06168831,60.44155844,0,89.75
RUS,Mercedes,Abu Dhabi Grand Prix,89.682,89.47766667,89.534,14,HARD,2,28,6,1,0,26.67402597,31.06168831,60.44155844,0,88.818
RUS,Mercedes,Abu Dhabi Grand Prix,89.75,89.621,89.5544,15,HARD,2,29,5,1,0,26.67402597,31.06168831,60.44155844,0,89.01
RUS,Mercedes,Abu Dhabi Grand Prix,88.818,89.41666667,89.4002,16,HARD,2,30,5,1,0,26.67402597,31.06168831,60.44155844,0,89.144
RUS,Mercedes,Abu Dhabi Grand Prix,89.01,89.19266667,89.3382,17,HARD,2,31,5,1,0,26.67402597,31.06168831,60.44155844,0,89.166
RUS,Mercedes,Abu Dhabi Grand Prix,89.144,88.99066667,89.2808,18,HARD,2,32,5,1,0,26.67402597,31.06168831,60.44155844,0,89.698
RUS,Mercedes,Abu Dhabi Grand Prix,89.166,89.10666667,89.1776,19,HARD,2,33,5,1,0,26.67402597,31.06168831,60.44155844,0,89.485
RUS,Mercedes,Abu Dhabi Grand Prix,89.698,89.336,89.1672,20,HARD,2,34,5,1,0,26.67402597,31.06168831,60.44155844,0,89.405
RUS,Mercedes,Abu Dhabi Grand Prix,89.485,89.44966667,89.3006,21,HARD,2,35,5,1,0,26.67402597,31.06168831,60.44155844,0,89.377
RUS,Mercedes,Abu Dhabi Grand Prix,89.405,89.52933333,89.3796,22,HARD,2,36,5,1,0,26.67402597,31.06168831,60.44155844,0,89.348
RUS,Mercedes,Abu Dhabi Grand Prix,89.377,89.42233333,89.4262,23,HARD,2,37,5,1,0,26.67402597,31.06168831,60.44155844,0,89.064
RUS,Mercedes,Abu Dhabi Grand Prix,89.348,89.37666667,89.4626,24,HARD,2,38,5,1,0,26.67402597,31.06168831,60.44155844,0,89.157
RUS,Mercedes,Abu Dhabi Grand Prix,89.064,89.263,89.3358,25,HARD,2,39,5,1,0,26.67402597,31.06168831,60.44155844,0,89.278
RUS,Mercedes,Abu Dhabi Grand Prix,89.157,89.18966667,89.2702,26,HARD,2,40,4,1,0,26.67402597,31.06168831,60.44155844,0,89.3
RUS,Mercedes,Abu Dhabi Grand Prix,89.278,89.16633333,89.2448,27,HARD,2,41,4,1,0,26.67402597,31.06168831,60.44155844,0,89.981
RUS,Mercedes,Abu Dhabi Grand Prix,89.3,89.245,89.2294,28,HARD,2,42,5,1,0,26.67402597,31.06168831,60.44155844,0,89.457
RUS,Mercedes,Abu Dhabi Grand Prix,89.981,89.51966667,89.356,29,HARD,2,43,5,1,0,26.67402597,31.06168831,60.44155844,0,88.818
RUS,Mercedes,Abu Dhabi Grand Prix,89.457,89.57933333,89.4346,30,HARD,2,44,5,1,0,26.67402597,31.06168831,60.44155844,0,89.132
RUS,Mercedes,Abu Dhabi Grand Prix,88.818,89.41866667,89.3668,31,HARD,2,45,5,1,0,26.67402597,31.06168831,60.44155844,0,88.944
RUS,Mercedes,Abu Dhabi Grand Prix,89.132,89.13566667,89.3376,32,HARD,2,46,5,1,0,26.67402597,31.06168831,60.44155844,0,89.062
RUS,Mercedes,Abu Dhabi Grand Prix,88.944,88.96466667,89.2664,33,HARD,2,47,5,1,0,26.67402597,31.06168831,60.44155844,0,88.922
RUS,Mercedes,Abu Dhabi Grand Prix,89.062,89.046,89.0826,34,HARD,2,48,5,1,0,26.67402597,31.06168831,60.44155844,0,88.773
RUS,Mercedes,Abu Dhabi Grand Prix,88.922,88.976,88.9756,35,HARD,2,49,5,1,0,26.67402597,31.06168831,60.44155844,0,89.088
RUS,Mercedes,Abu Dhabi Grand Prix,88.773,88.919,88.9666,36,HARD,2,50,5,1,0,26.67402597,31.06168831,60.44155844,0,88.789
RUS,Mercedes,Abu Dhabi Grand Prix,89.088,88.92766667,88.9578,37,HARD,2,51,5,1,0,26.67402597,31.06168831,60.44155844,0,89.041
